vehicle_id,date,region,service_type,miles_driven,fuel_consumed,load_capacity_used,driver_id,on_time_deliveries,total_deliveries,on_time_rate
VH-8517,2024-05-23,West,Dedicated Contract Carriage,519.5960990331595,72.13135797331975,69.85741688930457,DRV-545,4,6,0.6666666666666666
VH-7831,2024-09-29,Southeast,Freight Management,473.2436101095824,59.297568011630275,78.83566241548823,DRV-389,9,13,0.6923076923076923
VH-7917,2023-11-09,Southeast,Transportation Management,410.48802306867395,51.527952465174046,91.8134766422704,DRV-724,4,5,0.8
VH-5238,2024-08-15,Southwest,Supply Chain Solutions,142.07768187531622,18.277653211471115,64.83848987680513,DRV-492,16,17,0.9411764705882353
VH-4260,2024-02-22,West,Dedicated Contract Carriage,601.9474786674784,77.01102374500393,69.18171358411477,DRV-889,4,6,0.6666666666666666
VH-5367,2024-11-11,West,Freight Management,421.78790765764927,58.94100268097591,90.68372462290645,DRV-738,9,11,0.8181818181818182
VH-6651,2024-04-21,Southwest,Freight Management,327.54457274531933,42.69199520642998,97.42002231196133,DRV-688,2,3,0.6666666666666666
VH-4371,2023-03-14,Northwest,Distribution Center Management,488.5788861077052,55.67953137567132,70.3746005727776,DRV-525,6,9,0.6666666666666666
VH-3093,2023-05-21,Midwest,Supply Chain Solutions,600.7307457532279,67.080652922881,72.39175167738242,DRV-598,4,9,0.4444444444444444
VH-5001,2024-08-04,Northwest,Freight Management,418.049410993898,67.24301951845915,80.18793541130516,DRV-582,7,9,0.7777777777777778
VH-7556,2023-09-19,Northeast,Transportation Management,372.08326928689814,56.53312307757538,94.22581470239838,DRV-811,3,5,0.6
VH-8810,2023-12-06,Southwest,Dedicated Contract Carriage,454.26119937496776,51.754195538436825,80.49554004410896,DRV-838,3,5,0.6
VH-5554,2023-11-04,Midwest,Dedicated Contract Carriage,495.93682877333765,69.14009665234835,72.29448286883596,DRV-448,4,8,0.5
VH-3517,2023-09-02,Northwest,Distribution Center Management,507.1302530392276,80.12764526610741,88.01170314540624,DRV-865,6,11,0.5454545454545454
VH-9697,2024-05-29,Northwest,Transportation Management,420.48397365074453,56.99813777073269,69.80164377546338,DRV-301,8,11,0.7272727272727273
VH-6805,2023-12-03,West,Freight Management,597.6752848520428,87.9606825837686,59.15135434981394,DRV-734,3,4,0.75
VH-2096,2024-07-28,Southwest,Distribution Center Management,344.6590671330074,38.34194106429943,74.54851551332663,DRV-553,6,10,0.6
VH-8061,2024-07-14,Northeast,Freight Management,429.26832406574624,53.35702582394834,54.90746677856577,DRV-384,5,6,0.8333333333333334
VH-3204,2023-03-17,Southeast,Freight Management,428.7086942012323,48.04016596080383,82.51441592311059,DRV-393,1,3,0.3333333333333333
VH-4902,2023-06-24,Southwest,Supply Chain Solutions,265.1417801172199,33.52637022505491,77.07689743756396,DRV-104,9,10,0.9
VH-2352,2023-04-19,Northeast,Fleet Maintenance,493.5642448422789,64.67142216832995,55.63139332385924,DRV-362,7,8,0.875
VH-2596,2023-07-02,Northeast,Freight Management,461.20919930774204,74.78525029787036,84.97597856308083,DRV-823,5,6,0.8333333333333334
VH-9767,2023-07-11,Southwest,Dedicated Contract Carriage,427.11069712857517,53.878774988296755,58.58892344667619,DRV-126,8,9,0.8888888888888888
VH-7980,2023-03-06,Midwest,Freight Management,510.7190238370669,67.83722002116201,63.790637431381356,DRV-674,6,8,0.75
VH-1679,2024-04-18,Southwest,Distribution Center Management,426.60710112009764,49.82757316235348,72.78137531451324,DRV-178,5,6,0.8333333333333334
VH-4712,2023-04-10,Northwest,Freight Management,619.2004510673977,87.90137341031006,78.22474201275561,DRV-448,5,9,0.5555555555555556
VH-9509,2024-06-27,West,Dedicated Contract Carriage,506.46950869637374,65.65284149136009,91.34201230046767,DRV-367,4,5,0.8
VH-6301,2023-05-08,Northwest,Dedicated Contract Carriage,494.9821326498263,71.52380562799621,61.28959375928654,DRV-542,9,11,0.8181818181818182
VH-6734,2024-03-27,Northeast,Distribution Center Management,369.1269729181731,59.05748254983037,54.002545228136,DRV-925,5,9,0.5555555555555556
VH-8981,2024-01-04,Northeast,Dedicated Contract Carriage,223.42619775533802,25.185647134103057,78.95040918714574,DRV-393,4,5,0.8
VH-6892,2023-02-12,Southeast,Transportation Management,546.3379517943441,90.02551132465501,83.1029071193188,DRV-900,3,5,0.6
VH-4696,2024-02-23,Northeast,Transportation Management,223.38749422463948,31.291742425243992,84.11226247858296,DRV-282,8,10,0.8
VH-8129,2024-05-02,Southeast,Fleet Maintenance,417.85067992762833,60.18117117211945,79.99283062804759,DRV-866,6,8,0.75
VH-3996,2023-03-19,Northeast,Transportation Management,555.6800819787481,64.75472040062894,46.352337313555346,DRV-158,5,7,0.7142857142857143
VH-8237,2023-09-27,Northeast,Distribution Center Management,345.91879923522737,53.33833783328101,89.83840445971978,DRV-988,9,10,0.9
VH-8327,2024-11-04,Southwest,Freight Management,394.6618337834511,45.31520780725529,50.84993250088519,DRV-143,6,7,0.8571428571428571
VH-8407,2024-12-01,Southwest,Transportation Management,282.7009910319075,35.731336600009726,70.51673377438708,DRV-915,5,8,0.625
VH-3542,2024-12-28,West,Fleet Maintenance,339.3662136418686,43.244208990689664,57.78181296641629,DRV-964,10,11,0.9090909090909091
VH-1678,2023-11-11,Northwest,Supply Chain Solutions,354.5717217298891,43.07267649661038,51.84309368291113,DRV-839,8,9,0.8888888888888888
VH-6366,2023-06-17,Midwest,Supply Chain Solutions,394.5183649222458,53.02207539357492,63.91687368582761,DRV-464,8,9,0.8888888888888888
VH-6643,2023-12-05,West,Distribution Center Management,465.5124152193793,68.97003303155637,94.44972603953279,DRV-282,7,9,0.7777777777777778
VH-8410,2023-07-12,Northeast,Fleet Maintenance,477.76342446454265,69.6632600982707,87.83460189179587,DRV-962,4,6,0.6666666666666666
VH-6541,2024-03-28,West,Transportation Management,623.4828733807738,92.40467045100083,77.1980321296049,DRV-335,4,7,0.5714285714285714
VH-1834,2023-10-10,Southwest,Fleet Maintenance,391.63247882789625,51.767011758783696,68.91542587599506,DRV-141,3,4,0.75
VH-7026,2023-12-02,Northwest,Dedicated Contract Carriage,516.7984123227325,57.56796438567756,60.62532656408318,DRV-508,7,9,0.7777777777777778
VH-9472,2024-01-25,Northeast,Fleet Maintenance,373.7311280794743,54.404042133773125,95.94164569958986,DRV-475,5,8,0.625
VH-8970,2024-06-08,Northeast,Transportation Management,651.1072154105946,77.4865636957668,89.4397827725012,DRV-869,4,5,0.8
VH-7818,2023-08-28,West,Distribution Center Management,464.8223129325698,67.3742184540787,52.969119679987934,DRV-693,7,11,0.6363636363636364
VH-6028,2024-04-27,Northwest,Dedicated Contract Carriage,425.15512707028256,49.711457179212466,84.32026953404656,DRV-140,4,6,0.6666666666666666
VH-5703,2024-10-20,Southeast,Fleet Maintenance,355.0002592823521,43.12441577900693,61.8895106903018,DRV-405,3,4,0.75
VH-2772,2024-12-16,Midwest,Supply Chain Solutions,558.7278619582581,82.84582282823118,90.00176072262195,DRV-701,11,12,0.9166666666666666
VH-3164,2024-08-14,Northwest,Transportation Management,465.5702025397783,61.910303881151435,70.66010382987629,DRV-561,4,6,0.6666666666666666
VH-8111,2024-07-08,West,Distribution Center Management,474.5403862880986,58.93331393953895,57.35860569676864,DRV-938,9,11,0.8181818181818182
VH-9383,2024-04-02,West,Freight Management,323.26818030227645,39.92863663320385,76.33590060334937,DRV-655,7,9,0.7777777777777778
VH-3835,2023-03-30,Midwest,Transportation Management,356.12943778155744,54.22615555286953,72.9092398822867,DRV-189,7,10,0.7
VH-3665,2024-10-21,Northeast,Fleet Maintenance,238.59928129180867,27.291228839840077,85.28555818206591,DRV-798,7,9,0.7777777777777778
VH-7113,2023-04-05,Northeast,Distribution Center Management,388.87795155122785,56.627060809527734,81.90726106391656,DRV-668,11,14,0.7857142857142857
VH-3563,2024-03-27,Southeast,Supply Chain Solutions,392.4705815217214,47.01912718610419,94.53698133320987,DRV-139,8,10,0.8
VH-9498,2024-03-03,West,Dedicated Contract Carriage,288.6558837968822,38.011979398147524,97.32559373420659,DRV-159,9,11,0.8181818181818182
VH-9131,2023-05-31,Midwest,Fleet Maintenance,441.3137226580932,54.36355823683556,50.13315722226375,DRV-606,3,5,0.6
VH-9723,2024-05-28,West,Distribution Center Management,408.2116907942975,49.61552066547264,75.71852575631219,DRV-242,16,19,0.8421052631578947
VH-3696,2024-01-11,Southwest,Dedicated Contract Carriage,362.88806266796314,47.01031568558952,67.69766874160698,DRV-942,8,11,0.7272727272727273
VH-5687,2023-01-22,West,Distribution Center Management,347.1148705161261,43.220668590122074,85.82616346293496,DRV-705,5,7,0.7142857142857143
VH-8321,2023-11-09,West,Freight Management,469.893551804549,53.283700066534394,37.34328839786312,DRV-159,9,11,0.8181818181818182
VH-8013,2024-06-02,Southwest,Fleet Maintenance,356.61935671875716,57.394160680967545,76.1114537986125,DRV-216,5,7,0.7142857142857143
VH-8704,2023-07-25,Southwest,Distribution Center Management,647.3277227470609,99.89159606467419,52.834882139490446,DRV-165,7,11,0.6363636363636364
VH-6571,2024-01-10,Midwest,Supply Chain Solutions,427.96188338429647,53.26376753412184,80.11283869223442,DRV-217,5,7,0.7142857142857143
VH-8336,2024-03-26,Northeast,Distribution Center Management,560.2097243820064,71.63767803459345,89.63017621850523,DRV-829,3,6,0.5
VH-1058,2024-09-17,Southeast,Fleet Maintenance,312.5354849930835,45.992837175493676,68.45726402023209,DRV-658,5,6,0.8333333333333334
VH-2140,2024-08-17,Southwest,Distribution Center Management,430.5436268439382,55.2939871115414,79.94152005920418,DRV-496,5,8,0.625
VH-3562,2023-06-28,Northeast,Dedicated Contract Carriage,335.62006191979606,43.12720216517772,86.43118301823648,DRV-195,7,8,0.875
VH-3852,2023-07-29,Midwest,Dedicated Contract Carriage,501.1287923277149,75.51554605053352,54.21589721953289,DRV-464,4,7,0.5714285714285714
VH-7641,2024-05-14,Northwest,Freight Management,442.5071734036515,62.52346102795794,45.55208183479469,DRV-714,5,7,0.7142857142857143
VH-1941,2024-04-08,West,Transportation Management,687.4305007640208,100.67650301612946,99.27115452366509,DRV-888,4,6,0.6666666666666666
VH-7541,2023-05-04,Midwest,Freight Management,404.5987275425475,54.536635238440326,82.04172567168727,DRV-589,9,11,0.8181818181818182
VH-8430,2023-04-23,Midwest,Transportation Management,238.757703283782,31.79544348346512,94.79011026402567,DRV-369,6,9,0.6666666666666666
VH-2421,2023-01-12,Southwest,Supply Chain Solutions,442.83958813561946,68.35594519530734,81.73241296203912,DRV-690,3,7,0.42857142857142855
VH-6765,2023-05-06,Southeast,Dedicated Contract Carriage,473.7394166735603,69.12754261017584,89.0629045591724,DRV-860,6,7,0.8571428571428571
VH-1435,2024-07-18,Southwest,Transportation Management,374.840676468816,42.7570867475086,47.07532925742981,DRV-761,8,9,0.8888888888888888
VH-1839,2023-11-27,West,Distribution Center Management,359.510592727789,45.38940753965461,67.3681010763487,DRV-461,3,5,0.6
VH-5001,2023-10-10,Southwest,Supply Chain Solutions,306.29744133955546,43.19725175553227,75.15058653518373,DRV-939,2,4,0.5
VH-6248,2023-05-20,West,Fleet Maintenance,507.7771634682759,58.29831820661211,50.03975763034153,DRV-173,7,8,0.875
VH-5959,2024-02-05,Southwest,Transportation Management,520.9882680588861,78.48190656675135,75.17552367285721,DRV-193,5,7,0.7142857142857143
VH-2650,2023-04-07,Northwest,Freight Management,741.7870366912998,96.13496021683656,41.5202670695511,DRV-868,7,8,0.875
VH-6828,2024-05-31,Southeast,Transportation Management,429.97901812758306,68.67333043533242,51.9226986808644,DRV-517,3,4,0.75
VH-3261,2024-07-22,Northwest,Freight Management,468.32455954282693,64.56511001016833,86.03099970726508,DRV-516,5,7,0.7142857142857143
VH-6894,2023-03-10,Northeast,Freight Management,420.9863164383304,51.12219058571338,77.81110172327563,DRV-558,8,9,0.8888888888888888
VH-7278,2023-04-28,Southeast,Dedicated Contract Carriage,774.8305470234222,123.894949268739,77.1116406388766,DRV-596,6,9,0.6666666666666666
VH-4889,2023-02-28,Southwest,Supply Chain Solutions,524.1303672593813,62.362452503899526,81.06296133775882,DRV-190,4,6,0.6666666666666666
VH-7897,2023-02-02,Midwest,Freight Management,450.26723669433824,69.17413792426211,82.4826786872258,DRV-736,7,9,0.7777777777777778
VH-2326,2023-11-14,Northeast,Dedicated Contract Carriage,702.3394494453249,78.28532632030075,86.80597139405263,DRV-564,3,5,0.6
VH-6901,2023-02-19,Midwest,Dedicated Contract Carriage,442.8595873186852,53.94306416372341,66.24400259319798,DRV-278,9,10,0.9
VH-4358,2024-05-03,Northwest,Freight Management,800.0,94.36938257398002,74.97839855821613,DRV-508,7,9,0.7777777777777778
VH-2585,2023-01-19,Southeast,Supply Chain Solutions,649.6669390216124,91.14683162739965,65.89066993940568,DRV-809,5,6,0.8333333333333334
VH-6645,2024-12-26,Northeast,Distribution Center Management,447.4603080124851,70.31033826959079,67.54596259754608,DRV-821,5,7,0.7142857142857143
VH-1388,2023-07-16,Northwest,Transportation Management,511.5137291458596,64.1279633755808,68.89142702867113,DRV-731,3,5,0.6
VH-3791,2024-03-25,Southwest,Dedicated Contract Carriage,465.22861788865714,59.413584150870115,64.07230654384615,DRV-910,9,11,0.8181818181818182
VH-4332,2024-07-12,Midwest,Transportation Management,540.4861202178125,68.9048447290104,79.13566265222147,DRV-781,4,5,0.8
VH-1703,2024-11-09,Southwest,Supply Chain Solutions,380.4483687646863,45.96329630208979,43.95415481366125,DRV-614,11,13,0.8461538461538461
VH-6834,2024-03-27,West,Distribution Center Management,701.6146419711446,109.41682301020232,52.1860439115971,DRV-308,10,12,0.8333333333333334
VH-3820,2023-10-16,Northeast,Fleet Maintenance,371.67328872589144,54.93810012428711,47.16263236478524,DRV-210,3,6,0.5
VH-9053,2023-05-21,Midwest,Distribution Center Management,480.56378220438046,77.29460443077599,55.02297150857983,DRV-803,5,7,0.7142857142857143
VH-5959,2023-03-25,Southeast,Supply Chain Solutions,494.08110524131973,62.100282021047725,41.57460602002118,DRV-141,10,13,0.7692307692307693
VH-2059,2024-11-24,Southeast,Distribution Center Management,412.1499327826863,52.7769312156259,75.36452889073131,DRV-537,9,16,0.5625
VH-2301,2024-01-26,Southeast,Fleet Maintenance,295.30347068733545,43.74383389117977,85.14532268560572,DRV-242,1,2,0.5
VH-9865,2024-08-13,Northwest,Dedicated Contract Carriage,478.92280658105415,78.48863958482012,76.73178632958559,DRV-115,4,6,0.6666666666666666
VH-8696,2023-08-03,Southeast,Distribution Center Management,479.7304990811166,75.98146569924329,66.44637044775932,DRV-713,12,15,0.8
VH-5299,2024-06-09,Midwest,Freight Management,410.5382977899122,62.38605692038675,75.2376607215403,DRV-930,10,11,0.9090909090909091
VH-7071,2023-08-03,Northwest,Freight Management,415.27006104965045,47.983954548100996,75.56511597522774,DRV-655,7,9,0.7777777777777778
VH-5112,2024-02-07,West,Supply Chain Solutions,468.50233564675744,54.26346978356949,58.164125920783704,DRV-203,3,5,0.6
VH-8881,2023-05-08,Southeast,Distribution Center Management,599.4601740576715,81.63025006257064,58.41255962215435,DRV-529,6,7,0.8571428571428571
VH-9401,2024-04-21,Southeast,Fleet Maintenance,590.9551544366989,74.73600214055827,59.21536611269137,DRV-926,4,6,0.6666666666666666
VH-1498,2024-02-08,Northwest,Supply Chain Solutions,507.7894549317139,62.16788259053997,72.33602003697057,DRV-217,6,10,0.6
VH-9620,2023-01-29,Southeast,Distribution Center Management,398.5447330345009,58.322500480095954,68.1362572959728,DRV-421,8,12,0.6666666666666666
VH-8245,2023-12-04,West,Supply Chain Solutions,409.1979574279562,49.97362770850318,51.54309344313219,DRV-614,7,10,0.7
VH-3105,2024-12-14,Northwest,Freight Management,420.75269325875223,56.835165693756466,75.08148794231317,DRV-341,4,5,0.8
VH-6327,2023-12-27,Northwest,Fleet Maintenance,395.9701223722735,47.11845599147177,76.71663316439566,DRV-257,8,10,0.8
VH-6630,2024-07-22,Northeast,Dedicated Contract Carriage,317.78915555787745,44.926535348664046,71.90991710464347,DRV-416,4,7,0.5714285714285714
VH-4206,2024-01-27,Northwest,Fleet Maintenance,356.45857890464345,46.015029819197636,75.66779432667592,DRV-951,3,4,0.75
VH-8137,2023-08-06,Southeast,Dedicated Contract Carriage,522.283092364554,61.30414794806114,91.0776412432813,DRV-815,8,11,0.7272727272727273
VH-3569,2024-07-27,Northwest,Transportation Management,372.95796333180414,61.31731404105989,64.23439705783954,DRV-496,6,7,0.8571428571428571
VH-3628,2024-10-30,Southeast,Freight Management,454.3246026953866,63.97546943282085,82.09161419369131,DRV-294,7,10,0.7
VH-7764,2023-07-21,Southeast,Freight Management,450.1308560079827,57.42379350506333,79.68204823868264,DRV-766,5,8,0.625
VH-2067,2023-01-17,Northwest,Freight Management,505.0752326821686,69.2900181055836,64.14341737569328,DRV-629,9,10,0.9
VH-2506,2023-11-18,Northeast,Fleet Maintenance,370.76879879999626,46.43102347064254,89.37484276725938,DRV-977,10,11,0.9090909090909091
VH-4013,2024-06-01,Southeast,Dedicated Contract Carriage,53.012461648905685,8.037823888830095,45.56037780924918,DRV-916,5,8,0.625
VH-7642,2024-07-23,Northeast,Transportation Management,376.0194673205506,61.15740943126743,80.75453505716239,DRV-517,5,7,0.7142857142857143
VH-5066,2023-11-21,Northeast,Transportation Management,339.1104313498555,51.89360682591855,29.829049763250477,DRV-535,3,5,0.6
VH-1947,2024-02-16,Northwest,Transportation Management,197.92033234988926,27.08064522759043,86.15668974712327,DRV-942,5,7,0.7142857142857143
VH-5389,2023-11-14,Southwest,Supply Chain Solutions,383.601851657348,47.323087878840425,74.78275261976167,DRV-559,4,5,0.8
VH-9143,2024-11-11,Southwest,Fleet Maintenance,367.8496619455972,53.78084392458677,76.81588385751401,DRV-183,7,8,0.875
VH-2171,2023-03-23,Southeast,Fleet Maintenance,446.7076148349026,69.61752259772351,86.24049585243388,DRV-170,8,9,0.8888888888888888
VH-7114,2024-04-18,Midwest,Freight Management,512.922691808228,69.04423139307754,73.33332962769077,DRV-609,6,7,0.8571428571428571
